key,pressTime,releaseTime
3,1612350039787,1612350039847
8,1612350040510,1612350040602
4,1612350040964,1612350041018
5,1612350041377,1612350041471
7,1612350041688,1612350041778
0,1612350042151,1612350042239
3,1612350044014,1612350044092
8,1612350044704,1612350044799
4,1612350045099,1612350045189
5,1612350045547,1612350045641
7,1612350045885,1612350045967
0,1612350046402,1612350046461
3,1612350047285,1612350047368
8,1612350047950,1612350048036
4,1612350048337,1612350048420
5,1612350048964,1612350049034
7,1612350049284,1612350049367
0,1612350049766,1612350049826
3,1612350050970,1612350051054
8,1612350051551,1612350051642
4,1612350051909,1612350052002
5,1612350052298,1612350052395
7,1612350052644,1612350052728
0,1612350053112,1612350053170
3,1612350053797,1612350053886
8,1612350054528,1612350054599
4,1612350054817,1612350054908
5,1612350055977,1612350056037
7,1612350056317,1612350056389
0,1612350056732,1612350056806
3,1612350057641,1612350057754
8,1612350058214,1612350058325
4,1612350058575,1612350058652
5,1612350059257,1612350059333
7,1612350059586,1612350059659
0,1612350060063,1612350060144
3,1612350060676,1612350060775
8,1612350061335,1612350061422
4,1612350061672,1612350061764
5,1612350062166,1612350062267
7,1612350062493,1612350062575
0,1612350062969,1612350063051
3,1612350063583,1612350063692
8,1612350064062,1612350064144
4,1612350064404,1612350064487
5,1612350065098,1612350065174
7,1612350065400,1612350065482
0,1612350065821,1612350065880
3,1612350066391,1612350066460
8,1612350066949,1612350067041
4,1612350067260,1612350067366
5,1612350067685,1612350067784
7,1612350067994,1612350068100
0,1612350068481,1612350068562
3,1612350069027,1612350069133
8,1612350069605,1612350069679
4,1612350069921,1612350070004
5,1612350070472,1612350070566
7,1612350070919,1612350070983
0,1612350071319,1612350071401
3,1612350072110,1612350072167
8,1612350072587,1612350072686
4,1612350072912,1612350072987
5,1612350073761,1612350073830
7,1612350074081,1612350074147
0,1612350074500,1612350074589
3,1612350075124,1612350075221
8,1612350075969,1612350076055
4,1612350076288,1612350076372
5,1612350076688,1612350076755
7,1612350077009,1612350077083
0,1612350077458,1612350077533
3,1612350077988,1612350078077
8,1612350078454,1612350078537
4,1612350078764,1612350078854
5,1612350079273,1612350079357
7,1612350079593,1612350079674
0,1612350080047,1612350080125
3,1612350081046,1612350081121
8,1612350081584,1612350081683
4,1612350081948,1612350082026
5,1612350082278,1612350082370
7,1612350082570,1612350082668
0,1612350083038,1612350083147
3,1612350083571,1612350083658
8,1612350084128,1612350084237
4,1612350084488,1612350084571
5,1612350084816,1612350084916
7,1612350085178,1612350085249
0,1612350085632,1612350085716
3,1612350086157,1612350086244
8,1612350086647,1612350086739
4,1612350086972,1612350087056
5,1612350087264,1612350087374
7,1612350087606,1612350087698
0,1612350088148,1612350088219
3,1612350088735,1612350088832
8,1612350089253,1612350089353
4,1612350089543,1612350089627
5,1612350089854,1612350089953
7,1612350090179,1612350090261
0,1612350090662,1612350090721
3,1612350091541,1612350091624
8,1612350092156,1612350092265
4,1612350092458,1612350092547
5,1612350092739,1612350092829
7,1612350093066,1612350093146
0,1612350093514,1612350093591
3,1612350094338,1612350094404
8,1612350094874,1612350094975
4,1612350095175,1612350095268
5,1612350095509,1612350095618
7,1612350095843,1612350095927
0,1612350096308,1612350096379
3,1612350097038,1612350097107
8,1612350097531,1612350097609
4,1612350097853,1612350097944
5,1612350098179,1612350098286
7,1612350098486,1612350098561
0,1612350098909,1612350098978
