key,pressTime,releaseTime
6,1614453474783,1614453474880
1,1614453475157,1614453475257
2,1614453475506,1614453475554
3,1614453512125,1614453512201
5,1614453513073,1614453513118
8,1614453514612,1614453514680
6,1614453520826,1614453520921
1,1614453521099,1614453521166
2,1614453521360,1614453521416
3,1614453521848,1614453521928
5,1614453522660,1614453522745
8,1614453523486,1614453523561
6,1614453524859,1614453524939
1,1614453525179,1614453525260
2,1614453525962,1614453526036
3,1614453526233,1614453526349
5,1614453526813,1614453526886
8,1614453527183,1614453527240
6,1614453528043,1614453528116
1,1614453528310,1614453528389
2,1614453528596,1614453528662
3,1614453528911,1614453529000
5,1614453529234,1614453529338
8,1614453529520,1614453529611
6,1614453531490,1614453531599
1,1614453531887,1614453531971
2,1614453532417,1614453532499
3,1614453532728,1614453532813
5,1614453533102,1614453533185
8,1614453533455,1614453533531
6,1614453539577,1614453539660
1,1614453539894,1614453539958
2,1614453540372,1614453540454
3,1614453540850,1614453540934
5,1614453541152,1614453541230
8,1614453541444,1614453541528
6,1614453542272,1614453542328
1,1614453542546,1614453542633
2,1614453542937,1614453543021
3,1614453543284,1614453543367
5,1614453544307,1614453544398
8,1614453544512,1614453544586
6,1614453544917,1614453545022
1,1614453545198,1614453545257
2,1614453545405,1614453545486
3,1614453545611,1614453545685
5,1614453545855,1614453545925
8,1614453546075,1614453546150
6,1614453546679,1614453546779
1,1614453546949,1614453547016
2,1614453547200,1614453547254
3,1614453547410,1614453547436
5,1614453547674,1614453547742
8,1614453547891,1614453547955
6,1614453548317,1614453548411
1,1614453548593,1614453548659
2,1614453548788,1614453548856
3,1614453548990,1614453549071
5,1614453549259,1614453549319
8,1614453549493,1614453549549
6,1614453552440,1614453552521
1,1614453552703,1614453552792
2,1614453552907,1614453552990
3,1614453553105,1614453553174
5,1614453553343,1614453553413
8,1614453553563,1614453553616
6,1614453553911,1614453554006
1,1614453554191,1614453554245
2,1614453554378,1614453554437
3,1614453554575,1614453554624
5,1614453554792,1614453554856
8,1614453554995,1614453555062
6,1614453556650,1614453556737
1,1614453558093,1614453558147
2,1614453558299,1614453558370
3,1614453558539,1614453558609
5,1614453558803,1614453558865
8,1614453559031,1614453559095
6,1614453559289,1614453559375
1,1614453559553,1614453559625
2,1614453559794,1614453559848
3,1614453559998,1614453560054
5,1614453560270,1614453560308
8,1614453560478,1614453560547
6,1614453560715,1614453560766
1,1614453560971,1614453561019
2,1614453561183,1614453561242
3,1614453561391,1614453561448
5,1614453561648,1614453561704
8,1614453561901,1614453561961
6,1614453562168,1614453562230
1,1614453562448,1614453562499
2,1614453562662,1614453562717
3,1614453562866,1614453562949
5,1614453563117,1614453563172
8,1614453563319,1614453563388
6,1614453563565,1614453563650
1,1614453563822,1614453563883
2,1614453564045,1614453564106
3,1614453564270,1614453564327
5,1614453564534,1614453564558
8,1614453564750,1614453564822
6,1614453565013,1614453565096
1,1614453565269,1614453565334
2,1614453565490,1614453565574
3,1614453565694,1614453565773
5,1614453565939,1614453566011
8,1614453566159,1614453566217
6,1614453568240,1614453568352
1,1614453568537,1614453568592
2,1614453568745,1614453568816
3,1614453568980,1614453569028
5,1614453569376,1614453569435
8,1614453569606,1614453569681
6,1614453569859,1614453569946
1,1614453570117,1614453570177
2,1614453570332,1614453570401
3,1614453570546,1614453570598
5,1614453570843,1614453570887
8,1614453571083,1614453571150
