key,pressTime,releaseTime
4,1612609971501,1612609971570
8,1612609972573,1612609972621
5,1612609972786,1612609972837
9,1612610157526,1612610157598
7,1612610157608,1612610157782
3,1612610157854,1612610157946
4,1612610159325,1612610159407
8,1612610159458,1612610159524
5,1612610159636,1612610159687
9,1612610160453,1612610160562
7,1612610160722,1612610160792
3,1612610160860,1612610160934
4,1612610161549,1612610161680
8,1612610161830,1612610161936
5,1612610162047,1612610162087
9,1612610162273,1612610162363
7,1612610162419,1612610162531
3,1612610162630,1612610162727
4,1612610162958,1612610163071
8,1612610163134,1612610163205
5,1612610163316,1612610163370
9,1612610163536,1612610163612
7,1612610163638,1612610163722
3,1612610163804,1612610163870
4,1612610168835,1612610168934
8,1612610169263,1612610169354
5,1612610169488,1612610169555
9,1612610169765,1612610169820
7,1612610170050,1612610170141
3,1612610170259,1612610170328
4,1612610170867,1612610170955
8,1612610171090,1612610171179
5,1612610171283,1612610171346
9,1612610171532,1612610171627
7,1612610171658,1612610171737
3,1612610171846,1612610171928
4,1612610172381,1612610172472
8,1612610172554,1612610172637
5,1612610172729,1612610172805
9,1612610172948,1612610173023
7,1612610173048,1612610173113
3,1612610173198,1612610173278
4,1612610173607,1612610173697
8,1612610173747,1612610173837
5,1612610173948,1612610174030
9,1612610174328,1612610174397
7,1612610174459,1612610174565
3,1612610174650,1612610174714
4,1612610176059,1612610176165
8,1612610176232,1612610176315
5,1612610176400,1612610176481
9,1612610177445,1612610177525
7,1612610177592,1612610177682
3,1612610177729,1612610177791
4,1612610182230,1612610182327
8,1612610182365,1612610182460
5,1612610182593,1612610182651
9,1612610182940,1612610182983
7,1612610183019,1612610183119
3,1612610183201,1612610183277
4,1612610183744,1612610183895
8,1612610183995,1612610184103
5,1612610184590,1612610184645
9,1612610184980,1612610185013
7,1612610185196,1612610185270
3,1612610185398,1612610185469
4,1612610185888,1612610185986
8,1612610186140,1612610186229
5,1612610186339,1612610186403
9,1612610186640,1612610186737
7,1612610186805,1612610186887
3,1612610187039,1612610187113
4,1612610189699,1612610189772
8,1612610190025,1612610190131
5,1612610190293,1612610190321
9,1612610190541,1612610190625
7,1612610190716,1612610190805
3,1612610190942,1612610191026
4,1612610192620,1612610192674
8,1612610192909,1612610192985
5,1612610193239,1612610193315
9,1612610193616,1612610193699
7,1612610193825,1612610193907
3,1612610194126,1612610194174
4,1612610194694,1612610194790
8,1612610194944,1612610195042
5,1612610195310,1612610195338
9,1612610195678,1612610195734
7,1612610195857,1612610195925
3,1612610196086,1612610196125
4,1612610197008,1612610197075
8,1612610197293,1612610197391
5,1612610197502,1612610197575
9,1612610197821,1612610197928
7,1612610198004,1612610198077
3,1612610198171,1612610198226
4,1612610198580,1612610198660
8,1612610198753,1612610198844
5,1612610198951,1612610199017
9,1612610199361,1612610199435
7,1612610199477,1612610199551
3,1612610199602,1612610199676
4,1612610200716,1612610200802
8,1612610200994,1612610201087
5,1612610201172,1612610201239
9,1612610201714,1612610201787
7,1612610201996,1612610202061
3,1612610202096,1612610202152
4,1612610202953,1612610203019
8,1612610203214,1612610203295
5,1612610203362,1612610203428
9,1612610203990,1612610204087
7,1612610204108,1612610204188
3,1612610204262,1612610204321
4,1612610204823,1612610204920
8,1612610205055,1612610205122
5,1612610205196,1612610205262
9,1612610205480,1612610205546
7,1612610205587,1612610205629
3,1612610205725,1612610205764
