key,pressTime,releaseTime
4,1612639256059,1612639256169
9,1612639256759,1612639256863
1,1612639257788,1612639257912
6,1612639259014,1612639259150
5,1612639260459,1612639260564
7,1612639260849,1612639260921
4,1612639261739,1612639261876
9,1612639262290,1612639262384
1,1612639262680,1612639262809
6,1612639263247,1612639263333
5,1612639264976,1612639265093
7,1612639265355,1612639265476
4,1612639266474,1612639266598
9,1612639266767,1612639266867
1,1612639267125,1612639267281
6,1612639267550,1612639267673
5,1612639268939,1612639269068
7,1612639269320,1612639269433
4,1612639270186,1612639270323
9,1612639271219,1612639271329
1,1612639274269,1612639274417
6,1612639274543,1612639274664
5,1612639275024,1612639275113
7,1612639275215,1612639275329
4,1612639276480,1612639276609
9,1612639276831,1612639276949
1,1612639277236,1612639277373
6,1612639277627,1612639277740
5,1612639277991,1612639278106
7,1612639278242,1612639278371
4,1612639279045,1612639279185
9,1612639279396,1612639279518
1,1612639279797,1612639279941
6,1612639280146,1612639280275
5,1612639280552,1612639280649
7,1612639280793,1612639280899
4,1612639281668,1612639281787
9,1612639282034,1612639282163
1,1612639282505,1612639282654
6,1612639282824,1612639282957
5,1612639283230,1612639283335
7,1612639283489,1612639283600
4,1612639284826,1612639284965
9,1612639285134,1612639285271
1,1612639285641,1612639285754
6,1612639285955,1612639286062
5,1612639286323,1612639286436
7,1612639286555,1612639286669
4,1612639287919,1612639288073
9,1612639288392,1612639288505
1,1612639288766,1612639288896
6,1612639289114,1612639289246
5,1612639289488,1612639289603
7,1612639289740,1612639289870
4,1612639290937,1612639291058
9,1612639291338,1612639291433
1,1612639292953,1612639293063
6,1612639293247,1612639293378
5,1612639293673,1612639293785
7,1612639293961,1612639294043
4,1612639294860,1612639294983
9,1612639295243,1612639295346
1,1612639295600,1612639295748
6,1612639295994,1612639296099
5,1612639296419,1612639296546
7,1612639296700,1612639296802
4,1612639297523,1612639297651
9,1612639297957,1612639298058
1,1612639298537,1612639298674
6,1612639298826,1612639298964
5,1612639299251,1612639299382
7,1612639299474,1612639299605
4,1612639300423,1612639300569
9,1612639300897,1612639300993
1,1612639302229,1612639302364
6,1612639302512,1612639302627
5,1612639302990,1612639303104
7,1612639303266,1612639303372
4,1612639304282,1612639304401
9,1612639304586,1612639304684
1,1612639305263,1612639305391
6,1612639305576,1612639305691
5,1612639306011,1612639306123
7,1612639306426,1612639306532
4,1612639307397,1612639307553
9,1612639307706,1612639307824
1,1612639308205,1612639308318
6,1612639308509,1612639308609
5,1612639308903,1612639309023
7,1612639309152,1612639309257
4,1612639309916,1612639310036
9,1612639310260,1612639310353
1,1612639310548,1612639310702
6,1612639310914,1612639311046
5,1612639311288,1612639311417
7,1612639311580,1612639311667
4,1612639312703,1612639312813
9,1612639312989,1612639313106
1,1612639313324,1612639313463
6,1612639313623,1612639313738
5,1612639314041,1612639314137
7,1612639314248,1612639314377
4,1612639315122,1612639315261
9,1612639315393,1612639315509
1,1612639315779,1612639315915
6,1612639316111,1612639316223
5,1612639316559,1612639316666
7,1612639316833,1612639316913
4,1612639317739,1612639317853
9,1612639318087,1612639318203
1,1612639318480,1612639318609
6,1612639318819,1612639318935
5,1612639319229,1612639319317
7,1612639319485,1612639319598
4,1612639320511,1612639320689
9,1612639321126,1612639321213
1,1612639321571,1612639321678
6,1612639321914,1612639322033
5,1612639322395,1612639322502
7,1612639322794,1612639322859
