key,pressTime,releaseTime
1,1612438665721,1612438665792
8,1612438666130,1612438666224
2,1612438666822,1612438666881
7,1612438667708,1612438667774
6,1612438667855,1612438667965
9,1612438668121,1612438668206
1,1612438669888,1612438669967
8,1612438671166,1612438671254
2,1612438671574,1612438671651
7,1612438672270,1612438672343
6,1612438672454,1612438672559
9,1612438672729,1612438672816
1,1612438674010,1612438674086
8,1612438674314,1612438674420
2,1612438674626,1612438674716
7,1612438674989,1612438675093
6,1612438675342,1612438675445
9,1612438675743,1612438675847
1,1612438676204,1612438676306
8,1612438676638,1612438676749
2,1612438676991,1612438677073
7,1612438677378,1612438677467
6,1612438677728,1612438677840
9,1612438678103,1612438678214
1,1612438678547,1612438678647
8,1612438678963,1612438679056
2,1612438679360,1612438679415
7,1612438679743,1612438679826
6,1612438680103,1612438680198
9,1612438680500,1612438680613
1,1612438680906,1612438680992
8,1612438681280,1612438681376
2,1612438681677,1612438681767
7,1612438682014,1612438682106
6,1612438682369,1612438682482
9,1612438682758,1612438682853
1,1612438683197,1612438683289
8,1612438683594,1612438683692
2,1612438683976,1612438684066
7,1612438684315,1612438684403
6,1612438684689,1612438684785
9,1612438685063,1612438685157
1,1612438685534,1612438685623
8,1612438685916,1612438686005
2,1612438686299,1612438686387
7,1612438686621,1612438686720
6,1612438687014,1612438687101
9,1612438687354,1612438687442
1,1612438687754,1612438687833
8,1612438688139,1612438688242
2,1612438688520,1612438688612
7,1612438688865,1612438688931
6,1612438689239,1612438689313
9,1612438689596,1612438689678
1,1612438690360,1612438690450
8,1612438690510,1612438690616
2,1612438690861,1612438690932
7,1612438691241,1612438691329
6,1612438691384,1612438691470
9,1612438691720,1612438691813
1,1612438692276,1612438692344
8,1612438692442,1612438692524
2,1612438692733,1612438692798
7,1612438693100,1612438693172
6,1612438693223,1612438693333
9,1612438693588,1612438693670
1,1612438694464,1612438694551
8,1612438694644,1612438694717
2,1612438695135,1612438695205
7,1612438695649,1612438695738
6,1612438695875,1612438695955
9,1612438696133,1612438696226
1,1612438696569,1612438696662
8,1612438696720,1612438696815
2,1612438697091,1612438697164
7,1612438697509,1612438697580
6,1612438697737,1612438697814
9,1612438697995,1612438698087
1,1612438698590,1612438698671
8,1612438698858,1612438698927
2,1612438699179,1612438699267
7,1612438700102,1612438700170
6,1612438700443,1612438700505
9,1612438700978,1612438701060
1,1612438701700,1612438701799
8,1612438701944,1612438702031
2,1612438702261,1612438702323
7,1612438702583,1612438702664
6,1612438702797,1612438702894
9,1612438703097,1612438703193
1,1612438703830,1612438703925
8,1612438704008,1612438704091
2,1612438704339,1612438704414
7,1612438704719,1612438704795
6,1612438704889,1612438704982
9,1612438705186,1612438705261
1,1612438705816,1612438705902
8,1612438706018,1612438706090
2,1612438706317,1612438706398
7,1612438706666,1612438706757
6,1612438706830,1612438706930
9,1612438707127,1612438707221
1,1612438707734,1612438707795
8,1612438707909,1612438708003
2,1612438708222,1612438708293
7,1612438708562,1612438708676
6,1612438709207,1612438709288
9,1612438709445,1612438709535
1,1612438710212,1612438710285
8,1612438710550,1612438710640
2,1612438710909,1612438710975
7,1612438711332,1612438711421
6,1612438711615,1612438711706
9,1612438711850,1612438711957
1,1612438712398,1612438712469
8,1612438712535,1612438712625
2,1612438712885,1612438712958
7,1612438713370,1612438713456
6,1612438713719,1612438713803
9,1612438713931,1612438714003
