key,pressTime,releaseTime
6,1612609040670,1612609040771
1,1612609041284,1612609041364
4,1612609042336,1612609042424
9,1612609042912,1612609043017
7,1612609043479,1612609043560
2,1612609043847,1612609043919
6,1612609045018,1612609045130
1,1612609045301,1612609045380
4,1612609046290,1612609046374
9,1612609046630,1612609046725
7,1612609046896,1612609046983
2,1612609047204,1612609047251
6,1612609047797,1612609047913
1,1612609047947,1612609048028
4,1612609048465,1612609048553
9,1612609048918,1612609049013
7,1612609049140,1612609049247
2,1612609049444,1612609049505
6,1612609050767,1612609050858
1,1612609051054,1612609051168
4,1612609051603,1612609051693
9,1612609052181,1612609052278
7,1612609052405,1612609052487
2,1612609052666,1612609052720
6,1612609053164,1612609053272
1,1612609053399,1612609053487
4,1612609053941,1612609054023
9,1612609054176,1612609054274
7,1612609055074,1612609055142
2,1612609055439,1612609055521
6,1612609056234,1612609056354
1,1612609056467,1612609056537
4,1612609056922,1612609056997
9,1612609057258,1612609057363
7,1612609057693,1612609057764
2,1612609057960,1612609058023
6,1612609059991,1612609060120
1,1612609060239,1612609060336
4,1612609060681,1612609060787
9,1612609061107,1612609061213
7,1612609061442,1612609061530
2,1612609061752,1612609061831
6,1612609062652,1612609062758
1,1612609062871,1612609062968
4,1612609063211,1612609063318
9,1612609063664,1612609063761
7,1612609063872,1612609063962
2,1612609064147,1612609064211
6,1612609065007,1612609065096
1,1612609065159,1612609065230
4,1612609065422,1612609065497
9,1612609065666,1612609065773
7,1612609065843,1612609065931
2,1612609066126,1612609066174
6,1612609066754,1612609066842
1,1612609066912,1612609067000
4,1612609067162,1612609067226
9,1612609067438,1612609067535
7,1612609067621,1612609067695
2,1612609067999,1612609068078
6,1612609068869,1612609068954
1,1612609069352,1612609069430
4,1612609069675,1612609069748
9,1612609069943,1612609070044
7,1612609070133,1612609070216
2,1612609070324,1612609070416
6,1612609071725,1612609071846
1,1612609071889,1612609071994
4,1612609072139,1612609072228
9,1612609072424,1612609072520
7,1612609072614,1612609072705
2,1612609072824,1612609072896
6,1612609073662,1612609073747
1,1612609073859,1612609073951
4,1612609074119,1612609074199
9,1612609074378,1612609074483
7,1612609074619,1612609074691
2,1612609074828,1612609074917
6,1612609075665,1612609075777
1,1612609075837,1612609075928
4,1612609076196,1612609076304
9,1612609076450,1612609076554
7,1612609076615,1612609076696
2,1612609076806,1612609076880
6,1612609079491,1612609079604
1,1612609079630,1612609079727
4,1612609079855,1612609079931
9,1612609080416,1612609080512
7,1612609080573,1612609080654
2,1612609080765,1612609080832
6,1612609082948,1612609083051
1,1612609083161,1612609083260
4,1612609083483,1612609083577
9,1612609083679,1612609083769
7,1612609083887,1612609083952
2,1612609084049,1612609084119
6,1612609084480,1612609084596
1,1612609084614,1612609084712
4,1612609084831,1612609084904
9,1612609085273,1612609085372
7,1612609085465,1612609085556
2,1612609085675,1612609085755
6,1612609086355,1612609086475
1,1612609086504,1612609086574
4,1612609087307,1612609087375
9,1612609087436,1612609087509
7,1612609087621,1612609087711
2,1612609087821,1612609087893
6,1612609088304,1612609088403
1,1612609088439,1612609088520
4,1612609088676,1612609088742
9,1612609089123,1612609089222
7,1612609089380,1612609089463
2,1612609089589,1612609089655
6,1612609090620,1612609090732
1,1612609090793,1612609090895
4,1612609091523,1612609091601
9,1612609091829,1612609091918
7,1612609092045,1612609092110
2,1612609092238,1612609092311
