key,pressTime,releaseTime
1,1612706864959,1612706865032
8,1612706865191,1612706865276
5,1612706866144,1612706866239
3,1612706866569,1612706866663
4,1612706867146,1612706867204
7,1612706867330,1612706867402
1,1612706868591,1612706868727
8,1612706869544,1612706869647
5,1612706869759,1612706869859
3,1612706870754,1612706870832
4,1612706871171,1612706871291
7,1612706871419,1612706871529
1,1612706875640,1612706875720
8,1612706875808,1612706875889
5,1612706876039,1612706876135
3,1612706876319,1612706876424
4,1612706876718,1612706876794
7,1612706877057,1612706877135
1,1612706877492,1612706877591
8,1612706877672,1612706877771
5,1612706877909,1612706878016
3,1612706878149,1612706878262
4,1612706878306,1612706878422
7,1612706878545,1612706878631
1,1612706878892,1612706878989
8,1612706879103,1612706879214
5,1612706879466,1612706879552
3,1612706879691,1612706879799
4,1612706879832,1612706879944
7,1612706880036,1612706880146
1,1612706881632,1612706881725
8,1612706881782,1612706881902
5,1612706882015,1612706882142
3,1612706882261,1612706882375
4,1612706882420,1612706882523
7,1612706882637,1612706882734
1,1612706883016,1612706883127
8,1612706883278,1612706883362
5,1612706883491,1612706883564
3,1612706883790,1612706883807
4,1612706883891,1612706883989
7,1612706884127,1612706884236
1,1612706885690,1612706885782
8,1612706885862,1612706885975
5,1612706886064,1612706886164
3,1612706886744,1612706886825
4,1612706886879,1612706886994
7,1612706887108,1612706887228
1,1612706887724,1612706887834
8,1612706887950,1612706888047
5,1612706888161,1612706888259
3,1612706888402,1612706888483
4,1612706888624,1612706888706
7,1612706888856,1612706888965
1,1612706889169,1612706889246
8,1612706889395,1612706889477
5,1612706889606,1612706889671
3,1612706889821,1612706889906
4,1612706889998,1612706890086
7,1612706890251,1612706890343
1,1612706892202,1612706892307
8,1612706892386,1612706892495
5,1612706892587,1612706892700
3,1612706892823,1612706892922
4,1612706893146,1612706893259
7,1612706893383,1612706893459
1,1612706893774,1612706893862
8,1612706893953,1612706894062
5,1612706894421,1612706894525
3,1612706894652,1612706894769
4,1612706894925,1612706895005
7,1612706895178,1612706895273
1,1612706895756,1612706895846
8,1612706895961,1612706896082
5,1612706896254,1612706896362
3,1612706896487,1612706896595
4,1612706896673,1612706896784
7,1612706896911,1612706897022
1,1612706897265,1612706897357
8,1612706897510,1612706897615
5,1612706897717,1612706897817
3,1612706897953,1612706898052
4,1612706898108,1612706898244
7,1612706898394,1612706898491
1,1612706899237,1612706899319
8,1612706899398,1612706899519
5,1612706899612,1612706899732
3,1612706899848,1612706899946
4,1612706900017,1612706900115
7,1612706900251,1612706900363
1,1612706900709,1612706900784
8,1612706900914,1612706901009
5,1612706901116,1612706901226
3,1612706901352,1612706901449
4,1612706901504,1612706901624
7,1612706901744,1612706901854
1,1612706902157,1612706902258
8,1612706902361,1612706902459
5,1612706902561,1612706902659
3,1612706902798,1612706902896
4,1612706902932,1612706903043
7,1612706903195,1612706903289
1,1612706903699,1612706903781
8,1612706903883,1612706904004
5,1612706904082,1612706904188
3,1612706904315,1612706904409
4,1612706904478,1612706904565
7,1612706904737,1612706904846
1,1612706905505,1612706905584
8,1612706905666,1612706905768
5,1612706905866,1612706905979
3,1612706906105,1612706906190
4,1612706906260,1612706906357
7,1612706906519,1612706906616
1,1612706906856,1612706906963
8,1612706907018,1612706907132
5,1612706907223,1612706907322
3,1612706907437,1612706907546
4,1612706907568,1612706907669
7,1612706907783,1612706907907
