key,pressTime,releaseTime
7,1613917126260,1613917126319
4,1613917126411,1613917126470
2,1613917126605,1613917126645
8,1613917126814,1613917126876
5,1613917126972,1613917127045
1,1613917127207,1613917127261
7,1613917132928,1613917132972
4,1613917133110,1613917133157
2,1613917133319,1613917133393
8,1613917133563,1613917133641
5,1613917133754,1613917133804
1,1613917133972,1613917134027
7,1613917134626,1613917134680
4,1613917134766,1613917134821
2,1613917134941,1613917134997
8,1613917135135,1613917135231
5,1613917135332,1613917135391
1,1613917135528,1613917135582
7,1613917136221,1613917136253
4,1613917136381,1613917136410
2,1613917136565,1613917136626
8,1613917136757,1613917136827
5,1613917136915,1613917136989
1,1613917137117,1613917137180
7,1613917137458,1613917137505
4,1613917137602,1613917137664
2,1613917137770,1613917137833
8,1613917137953,1613917138024
5,1613917138111,1613917138157
1,1613917138297,1613917138359
7,1613917141631,1613917141720
4,1613917141805,1613917141844
2,1613917141979,1613917142028
8,1613917142234,1613917142282
5,1613917142392,1613917142459
1,1613917142627,1613917142674
7,1613917146459,1613917146520
4,1613917147528,1613917147575
2,1613917148257,1613917148354
8,1613917149131,1613917149229
5,1613917149535,1613917149632
1,1613917149991,1613917150023
7,1613917150781,1613917150852
4,1613917150957,1613917151010
2,1613917151149,1613917151211
8,1613917151750,1613917151807
5,1613917151881,1613917151972
1,1613917152090,1613917152155
7,1613917156693,1613917156729
4,1613917156842,1613917156898
2,1613917157018,1613917157089
8,1613917157385,1613917157432
5,1613917157560,1613917157607
1,1613917157787,1613917157826
7,1613917158346,1613917158379
4,1613917158489,1613917158561
2,1613917158709,1613917158745
8,1613917159054,1613917159121
5,1613917159223,1613917159296
1,1613917159849,1613917159881
7,1613917160493,1613917160558
4,1613917160671,1613917160709
2,1613917160846,1613917160902
8,1613917161170,1613917161227
5,1613917161322,1613917161394
1,1613917161546,1613917161595
7,1613917162006,1613917162063
4,1613917162160,1613917162206
2,1613917162340,1613917162398
8,1613917162641,1613917162699
5,1613917162800,1613917162876
1,1613917163001,1613917163059
7,1613917163394,1613917163494
4,1613917163578,1613917163644
2,1613917163770,1613917163828
8,1613917164071,1613917164146
5,1613917164230,1613917164306
1,1613917164456,1613917164531
7,1613917164866,1613917164923
4,1613917165033,1613917165100
2,1613917165217,1613917165283
8,1613917165520,1613917165576
5,1613917165669,1613917165759
1,1613917165904,1613917165969
7,1613917166806,1613917166880
4,1613917166973,1613917167022
2,1613917167132,1613917167198
8,1613917167458,1613917167540
5,1613917167609,1613917167684
1,1613917167842,1613917167900
7,1613917171044,1613917171120
4,1613917171211,1613917171270
2,1613917171373,1613917171437
8,1613917171655,1613917171705
5,1613917171814,1613917171872
1,1613917171998,1613917172057
7,1613917172364,1613917172407
4,1613917172509,1613917172567
2,1613917172693,1613917172742
8,1613917172976,1613917173042
5,1613917173137,1613917173218
1,1613917173345,1613917173402
7,1613917173679,1613917173728
4,1613917173822,1613917173905
2,1613917174048,1613917174088
8,1613917174365,1613917174422
5,1613917174524,1613917174589
1,1613917174750,1613917174807
7,1613917175110,1613917175150
4,1613917175226,1613917175309
2,1613917175444,1613917175493
8,1613917175720,1613917175803
5,1613917175878,1613917175970
1,1613917176096,1613917176170
7,1613917176438,1613917176488
4,1613917176598,1613917176672
2,1613917176791,1613917176857
8,1613917177108,1613917177181
5,1613917177313,1613917177376
1,1613917177518,1613917177600
